pl_name,disc_year,pl_orbper,pl_bmasse,pl_rade,pl_eqt,disc_facility,discoverymethod
HD 88986 b,2023,146.05,17.2,2.49,460.0,Haute-Provence Observatory,Radial Velocity
HD 112570 b,2023,2615.0,1086.97315194,,,Multiple Observatories,Radial Velocity
HD 154391 b,2023,5163.0,2892.2385037,,,Multiple Observatories,Radial Velocity
LHS 3154 b,2023,3.71778,13.15,,,McDonald Observatory,Radial Velocity
TOI-544 c,2023,50.089,21.5,,,La Silla Observatory,Radial Velocity
GJ 341 b,2025,7.57686,4.0,0.88,,Transiting Exoplanet Survey Satellite (TESS),Transit
Kepler-48 c,2012,9.67395,14.61,2.71,,Kepler,Transit
TIC 393818343 b,2024,16.24921,1379.37528638,12.18416202,805.5,Transiting Exoplanet Survey Satellite (TESS),Transit
TOI-6894 b,2025,3.37077196,53.39517238,9.5836785,417.9,Transiting Exoplanet Survey Satellite (TESS),Transit
TOI-1386 c,2024,232.0,75.2,,,W. M. Keck Observatory,Radial Velocity
TOI-238 c,2024,8.465651,6.7,2.18,696.0,Multiple Observatories,Radial Velocity
Kepler-48 f,2023,5219.681854,298.5809968,,,W. M. Keck Observatory,Radial Velocity
Kepler-100 e,2023,60.888588,24.14271827,,,W. M. Keck Observatory,Radial Velocity
Kepler-139 e,2023,2047.635373,426.1158152,,,W. M. Keck Observatory,Radial Velocity
HD 134606 b,2024,12.089,9.09,,,Multiple Observatories,Radial Velocity
HD 134606 c,2024,58.883,11.31,,,Multiple Observatories,Radial Velocity
HD 134606 d,2024,966.5,44.8,,,Multiple Observatories,Radial Velocity
HD 134606 e,2024,4.3203,2.34,,,Multiple Observatories,Radial Velocity
HD 134606 f,2024,26.915,5.63,,,Multiple Observatories,Radial Velocity
Teegarden's Star d,2024,26.13,0.82,,159.0,Multiple Observatories,Radial Velocity
Kepler-416 b,2014,6.319,58.2,2.48,,Kepler,Transit Timing Variations
HS Psc b,2024,3.986,464.02947422,,,McDonald Observatory,Radial Velocity
NGC 2682 Sand 1429 b,2024,77.48,572.0911326,,683.0,Multiple Observatories,Radial Velocity
CI Tau c,2024,25.2,1144.1822652,,,Multiple Observatories,Radial Velocity
HD 104067 c,2024,13.8992,13.2,,,Multiple Observatories,Radial Velocity
Luhman 16 b,2017,9697.0,9344.1551658,,,Multiple Observatories,Imaging
M62H b,2024,0.132935028,785.03616529,,,South African Radio Astronomy Observatory (SARAO),Pulsar Timing
Kepler-350 c,2013,17.849,6.1,3.1,,Kepler,Transit
HIP 39017 b,2024,31000.0,7500.7504052,,,Multiple Observatories,Imaging
TOI-5624 b,2026,3.3903473,9.4,2.314,1136.0,Transiting Exoplanet Survey Satellite (TESS),Transit
TOI-5624 c,2026,7.885385,4.8,2.474,857.0,Transiting Exoplanet Survey Satellite (TESS),Transit
TOI-5624 e,2026,21.489936,8.9,3.247,613.8,Transiting Exoplanet Survey Satellite (TESS),Transit
TIC 139270665 b,2024,23.624,147.15455244,7.22979255,703.0,Transiting Exoplanet Survey Satellite (TESS),Transit
TIC 139270665 c,2024,1010.0,1554.18091023,,200.0,Lick Observatory,Radial Velocity
NGTS-26 b,2024,4.5199279,92.80589484,14.88552637,1331.0,Next-Generation Transit Survey (NGTS),Transit
TOI-1450 A c,2024,5.0688,1.527,,533.0,Gemini Observatory,Transit
Kepler-328 c,2013,71.312,39.4,5.4,,Kepler,Transit
Kepler-11 d,2010,22.6845,7.3,3.12,,Kepler,Transit
TIC 365102760 b,2024,4.21285367,19.2,6.21,,Transiting Exoplanet Survey Satellite (TESS),Transit
HD 48948 b,2024,7.34013,4.88,,957.0,Roque de los Muchachos Observatory,Radial Velocity
HD 48948 c,2024,38.06,7.27,,553.0,Roque de los Muchachos Observatory,Radial Velocity
HD 48948 d,2024,151.92,10.59,,349.0,Roque de los Muchachos Observatory,Radial Velocity
TIC 241249530 b,2024,165.7719,1582.78546686,13.29385111,,Transiting Exoplanet Survey Satellite (TESS),Transit
TIC 46432937 b,2024,1.44044527,1017.0509024,13.31626907,872.0,Transiting Exoplanet Survey Satellite (TESS),Transit
TOI-1294 c,2024,159.9,147.0,,,W. M. Keck Observatory,Radial Velocity
TOI-1410 c,2024,47.56,27.0,,,W. M. Keck Observatory,Radial Velocity
TOI-1408 c,2024,2.1664,7.6,2.22,,Transiting Exoplanet Survey Satellite (TESS),Transit Timing Variations
HD 118203 c,2024,5103.0,3747.19691853,,,Multiple Observatories,Radial Velocity
TIC 4672985 b,2024,69.048,4049.13390518,11.5004142,517.2,Transiting Exoplanet Survey Satellite (TESS),Transit
TOI-7041 b,2025,9.691,114.41822652,11.43316031,,Transiting Exoplanet Survey Satellite (TESS),Transit
HD 21520 b,2024,25.1292,17.7,2.697,637.0,Transiting Exoplanet Survey Satellite (TESS),Transit
HD 222237 b,2024,14892.0,1649.52943233,,,Multiple Observatories,Radial Velocity
TOI-4562 c,2024,3990.0,1833.86990839,,,Multiple Observatories,Transit Timing Variations
Barnard b,2024,3.1542,0.299,,438.0,Paranal Observatory,Radial Velocity
HD 75898 c,2024,6717.0,2698.36317543,,,Multiple Observatories,Radial Velocity
Kepler-51 e,2024,264.284,5.4,,,Multiple Observatories,Transit Timing Variations
Kepler-20 d,2011,77.611455,13.4,2.606,430.0,Kepler,Transit
Kepler-20 b,2011,3.6961049,9.7,1.773,1187.0,Kepler,Transit
TOI-7149 b,2025,2.65206166,224.0,13.2,593.0,Transiting Exoplanet Survey Satellite (TESS),Transit
TOI-2458 c,2024,16.553,10.22,,,La Silla Observatory,Radial Velocity
HD 86728 b,2025,31.1515,9.43,,,Multiple Observatories,Radial Velocity
TOI-4504 d,2024,40.5634,450.23572136,,,Multiple Observatories,Transit Timing Variations
HD 73344 c,2025,65.94,118.54999581,,,Multiple Observatories,Radial Velocity
HD 73344 d,2025,5823.0,810.46243785,,,Multiple Observatories,Radial Velocity
WASP-132 d,2024,1816.6,1639.99458012,,107.0,Multiple Observatories,Radial Velocity
K2-360 c,2024,9.79692,15.23,,912.0,Multiple Observatories,Radial Velocity
HD 20794 f,2025,647.6,5.82,,,Multiple Observatories,Radial Velocity
Gaia-4 b,2025,571.3,3750.3752026,,,European Space Agency (ESA) Gaia Satellite,Astrometry
Gaia-5 b,2025,358.62,6633.07885409,,,European Space Agency (ESA) Gaia Satellite,Astrometry
K2-99 c,2022,522.2,2669.7586188,,390.0,Multiple Observatories,Radial Velocity
Gl 725 A b,2025,11.2201,2.78,,,Multiple Observatories,Radial Velocity
KOBE-1 b,2025,8.5399,8.8,,594.4,Calar Alto Observatory,Radial Velocity
KOBE-1 c,2025,29.671,12.4,,392.5,Calar Alto Observatory,Radial Velocity
TOI-2295 c,2024,966.5,1783.01736327,,234.9,Haute-Provence Observatory,Radial Velocity
TOI-2537 c,2024,1920.0,2297.89938261,,123.1,Multiple Observatories,Radial Velocity
GJ 2126 b,2025,272.7,413.1769291,,,La Silla Observatory,Radial Velocity
KOI-1843.03,2013,0.1768913,8.0,0.61,,Kepler,Transit
TOI-2015 c,2025,5.582796,8.91,,448.0,Multiple Observatories,Transit Timing Variations
TOI-2443 b,2023,15.66858,4.8,2.363,519.0,Transiting Exoplanet Survey Satellite (TESS),Transit
Kepler-105 c,2014,7.12592,5.6,1.44,,Kepler,Transit
Barnard c,2025,4.1244,0.335,,400.0,Gemini Observatory,Radial Velocity
Barnard d,2025,2.3402,0.263,,483.0,Gemini Observatory,Radial Velocity
Barnard e,2025,6.7392,0.193,,340.0,Gemini Observatory,Radial Velocity
GJ 3998 d,2025,41.78,6.07,,,Multiple Observatories,Radial Velocity
GJ 1289 b,2024,111.74,6.27,,150.0,Multiple Observatories,Radial Velocity
TOI-1266 d,2025,32.509,3.68,,288.0,Transiting Exoplanet Survey Satellite (TESS),Transit Timing Variations
BD+05 4868 A b,2025,1.271869,6.2,,1820.0,Transiting Exoplanet Survey Satellite (TESS),Transit
ZTF J1230-2655 b,2025,0.23597766,7024.0077947,13.78704626,,Zwicky Transient Facility,Transit
ZTF J1828+2308 b,2025,0.1120067,6356.56814,11.13051784,,Zwicky Transient Facility,Transit
G 268-110 b,2025,1.43263,1.52,,534.0,Calar Alto Observatory,Radial Velocity
G 192-15 b,2025,2.27476,1.03,,453.6,Calar Alto Observatory,Radial Velocity
G 192-15 c,2025,1219.0,14.3,,55.9,Calar Alto Observatory,Radial Velocity
G 261-6 b,2025,5.4536,1.37,,322.3,Calar Alto Observatory,Radial Velocity
Gl 410 b,2025,6.02,8.4,,,Mauna Kea Observatory,Radial Velocity
Kepler-26 c,2011,17.2559,6.2,2.72,,Kepler,Transit
Kepler-139 f,2025,355.0,36.0,,,Multiple Observatories,Transit Timing Variations
TOI-771 c,2025,7.61,2.87,,365.0,Paranal Observatory,Radial Velocity
OGLE-2016-BLG-0007L b,2025,14200.0,1.32,,,OGLE,Microlensing
AT2021ueyL b,2025,4168.69,425.89006538,,,Multiple Observatories,Microlensing
Kepler-102 d,2014,10.311767,3.0,1.154,686.0,Kepler,Transit
K2-157 c,2025,25.942,30.8,,587.0,Paranal Observatory,Radial Velocity
K2-157 d,2025,66.5,23.3,,429.1,Paranal Observatory,Radial Velocity
HD 35843 b,2025,9.8991,5.84,,,Paranal Observatory,Radial Velocity
TOI-2076 e,2025,3.0223753,4.7,1.301,1110.0,Transiting Exoplanet Survey Satellite (TESS),Transit
HD 87816 b,2025,484.17,2142.16346318,,,La Silla Observatory,Radial Velocity
HD 87816 c,2025,7596.0,3877.5065654,,,La Silla Observatory,Radial Velocity
HD 94890 b,2025,824.61,676.97450691,,,La Silla Observatory,Radial Velocity
HD 94890 c,2025,2492.19,2831.85110637,,,La Silla Observatory,Radial Velocity
HD 102888 b,2025,252.06,1808.44363583,,,La Silla Observatory,Radial Velocity
TOI-6695 c,2025,242.4,460.85119015,,415.0,Multiple Observatories,Radial Velocity
TOI-1117 c,2025,4.579,8.78,,1210.0,La Silla Observatory,Radial Velocity
TOI-1117 d,2025,8.665,10.71,,978.0,La Silla Observatory,Radial Velocity
Kepler-725 c,2025,207.541,9.7,,268.0,Kepler,Transit Timing Variations
KOI-134 c,2025,33.95,69.92224954,,,Kepler,Transit Timing Variations
L 98-59 f,2025,23.064,2.8,,285.0,Multiple Facilities,Radial Velocity
TOI-201 c,2025,2890.0,4990.0,10.4,,Transiting Exoplanet Survey Satellite (TESS),Transit Timing Variations
BEBOP-3 b,2025,547.0,177.34825111,,,Haute-Provence Observatory,Radial Velocity
GJ 9773 b,2025,2965.0,172.580825,,,Calar Alto Observatory,Radial Velocity
GJ 508.2 b,2025,5300.0,587.98255295,,,Calar Alto Observatory,Radial Velocity
HD 224018 b,2025,10.6413,4.1,0.91,968.0,Roque de los Muchachos Observatory,Radial Velocity
HD 224018 c,2025,36.57669,10.4,2.42,641.0,K2,Transit
HD 224018 d,2025,138.0731,4.2,2.4,411.0,K2,Transit
K2-73 c,2025,1000.0,1142.0,,186.1,W. M. Keck Observatory,Radial Velocity
HIP 41378 g,2025,64.067,6.81,,,W. M. Keck Observatory,Radial Velocity
HD 28471 b,2025,3.1649,3.72,,1377.0,La Silla Observatory,Radial Velocity
HD 28471 c,2025,6.1245,5.72,,1066.0,La Silla Observatory,Radial Velocity
HD 28471 d,2025,11.681,4.91,,945.0,La Silla Observatory,Radial Velocity
GJ 536 c,2025,32.761,5.89,,290.5,Multiple Facilities,Radial Velocity
TOI-2141 c,2025,5.4624,6.14,,1095.0,Roque de los Muchachos Observatory,Radial Velocity
TOI-2141 d,2025,60.45,14.9,,491.4,Roque de los Muchachos Observatory,Radial Velocity
TOI-1203 b,2025,4.1572888,3.51,1.52,1361.2,La Silla Observatory,Radial Velocity
TOI-1203 c,2025,13.0766,5.46,,,La Silla Observatory,Radial Velocity
TOI-1203 e,2025,204.59,42.1,,,La Silla Observatory,Radial Velocity
NGTS-32 b,2025,3.31211,181.16219199,15.91675259,1750.0,Next-Generation Transit Survey (NGTS),Transit
HD 143811 AB b,2025,117000.0,1938.7532827,15.69257298,,Paranal Observatory,Imaging
Kepler-107 c,2014,4.901452,10.0,1.597,1378.0,Kepler,Transit
HD 23079 c,2025,5.748913,8.26,,,La Silla Observatory,Radial Velocity
HD 196067 c,2025,4.601088,10.4,,,La Silla Observatory,Radial Velocity
TOI-2093 b,2025,12.836,10.6,,535.0,Calar Alto Observatory,Radial Velocity
HIP 18606 b,2025,674.94,244.72787339,,,Multiple Observatories,Radial Velocity
HIP 111909 b,2025,487.08,384.57237247,,,Multiple Observatories,Radial Velocity
HIP 111909 c,2025,893.63,257.44100967,,,Multiple Observatories,Radial Velocity
BD+37 3172 b,2023,1887.76,3368.9811142,,,McDonald Observatory,Radial Velocity
BD+42 2315 b,2023,123.05,174.80562385,,,McDonald Observatory,Radial Velocity
55 Cnc B b,2025,6.7994,3.5,,,Mauna Kea Observatory,Radial Velocity
55 Cnc B c,2025,33.747,5.3,,,Mauna Kea Observatory,Radial Velocity
GJ 251 c,2025,53.647,3.88,,216.0,Multiple Observatories,Radial Velocity
TOI-7510 b,2025,11.530869,18.1,7.31,878.0,Transiting Exoplanet Survey Satellite (TESS),Transit
TOI-7510 c,2025,22.5687423,131.0,10.81,702.0,Transiting Exoplanet Survey Satellite (TESS),Transit
TOI-7510 d,2025,48.864468,190.0,10.52,542.4,Transiting Exoplanet Survey Satellite (TESS),Transit
TOI-756 c,2025,149.4,1287.20504835,,194.0,La Silla Observatory,Radial Velocity
BEBOP-4 AB b,2025,1823.5,8358.8871041,,,Haute-Provence Observatory,Radial Velocity
TOI-1422 c,2025,34.5633,14.0,2.61,628.0,Roque de los Muchachos Observatory,Radial Velocity
TOI-1472 c,2025,15.5381747,21.13,3.334,662.0,Multiple Observatories,Radial Velocity
HIP 54515 b,2026,33000.0,5625.5628039,,,Subaru Telescope,Imaging
TOI-6041 c,2025,88.0,77.9,,403.5,Multiple Observatories,Radial Velocity
HD 128717 b,2025,3420.0,6293.0024586,,,European Space Agency (ESA) Gaia Satellite,Astrometry
NGTS-34 b,2025,43.12655,19.1,3.65,624.0,Transiting Exoplanet Survey Satellite (TESS),Transit
Kepler-11 e,2010,31.9996,8.0,4.19,,Kepler,Transit
TOI-5789 b,2026,2.76369,2.12,,1201.0,Multiple Observatories,Radial Velocity
TOI-5789 d,2026,29.65,4.29,,545.0,Multiple Observatories,Radial Velocity
TOI-5789 e,2026,62.98,11.61,,424.0,Multiple Observatories,Radial Velocity
GJ 3090 c,2026,15.9407,10.0,,407.2,Multiple Facilities,Radial Velocity
HD 176986 d,2026,61.376,6.76,,363.0,Multiple Observatories,Radial Velocity
HD 85426 c,2026,35.73,10.3,,640.0,Multiple Observatories,Radial Velocity
GJ 4274 b,2026,1.6339,2.97,,,Mauna Kea Observatory,Radial Velocity
GJ 4274 c,2026,69.57,8.39,,,Mauna Kea Observatory,Radial Velocity
TOI-375 c,2026,115.5,669.34662514,,596.0,Multiple Observatories,Radial Velocity
TOI-375 d,2026,297.9,445.59542661,,434.0,Multiple Observatories,Radial Velocity
GJ 887 d,2026,50.77,6.1,,241.0,Multiple Observatories,Radial Velocity
GJ 887 e,2026,4.4249,1.46,,544.0,Multiple Observatories,Radial Velocity
HD 164604 c,2026,5387.0,3019.3698665,,,Las Campanas Observatory,Radial Velocity
LHS 1903 e,2026,29.31773,5.79,1.732,333.0,CHaracterising ExOPlanets Satellite (CHEOPS),Transit
TOI-4336 A c,2026,7.587266,1.55,1.251,399.5,Multiple Observatories,Transit
DMPP-2 c,2026,3.168,51.79,,,Multiple Observatories,Radial Velocity
DMPP-2 d,2026,16.491,91.79,,,Multiple Observatories,Radial Velocity
DMPP-6 b,2026,7.6027,5.8,,,Multiple Observatories,Radial Velocity
DMPP-6 c,2026,36.441,13.47,,,Multiple Observatories,Radial Velocity
DMPP-7 b,2026,4.984,61.39,,,Multiple Observatories,Radial Velocity
DMPP-8 b,2026,62.915,81.09,,,Multiple Observatories,Radial Velocity
DMPP-9 b,2026,12.733,14.43,,,Multiple Observatories,Radial Velocity
HD 68475 b,2026,7832.0,1639.99458012,,,Las Campanas Observatory,Radial Velocity
HD 100508 b,2026,5681.0,381.3940884,,,Las Campanas Observatory,Radial Velocity
HD 48265 c,2026,10418.0,1414.33641115,,,Las Campanas Observatory,Radial Velocity
HD 114386 c,2026,444.0,117.59651059,,,Las Campanas Observatory,Radial Velocity
TOI-1232 c,2026,30.356,58.48042689,,,Transiting Exoplanet Survey Satellite (TESS),Transit Timing Variations
Kepler-107 b,2014,3.1800218,3.8,1.536,1592.0,Kepler,Transit
GJ 1137 c,2026,9.6412,5.12,,,La Silla Observatory,Radial Velocity
TIC 147027702 b,2026,44.40523,346.43296363,10.92875618,863.0,Transiting Exoplanet Survey Satellite (TESS),Transit
TIC 245076932 b,2026,21.61389,162.09248757,10.87271128,845.0,Transiting Exoplanet Survey Satellite (TESS),Transit
TOI-5624 f,2026,45.37,13.0,,478.5,Multiple Observatories,Transit Timing Variations
TIC 183374187 b,2026,5.05907,177.98390792,14.03364384,1379.0,Transiting Exoplanet Survey Satellite (TESS),Transit
XO-2 S d,2024,4696.0,1179.14338997,,,Multiple Observatories,Radial Velocity
HD 5388 b,2010,772.5,1017.0509024,,,La Silla Observatory,Radial Velocity
HD 16760 b,2009,466.08,6833.3107505,,,Multiple Facilities,Radial Velocity
GJ 3378 b,2026,21.45,2.3,,272.0,Mauna Kea Observatory,Radial Velocity
Kepler-25 c,2011,12.7207,15.2,5.217,,Kepler,Transit
Kepler-37 d,2013,39.7922622,2.0,2.03,499.0,Kepler,Transit
Kepler-25 b,2011,6.238297,8.7,2.748,,Kepler,Transit
Kepler-93 b,2014,4.72673978,4.66,1.478,1133.0,Kepler,Transit
Kepler-409 b,2014,68.9583216,6.0,1.199,438.0,Kepler,Transit
KOI-1783.01,2020,134.4628,71.0,8.86,,Kepler,Transit
Kepler-447 b,2015,7.79430132,435.41,18.49,,Kepler,Transit
Kepler-411 c,2016,7.834435,26.4,4.421,838.0,Kepler,Transit
Kepler-45 b,2011,2.455239,160.497,10.76,1000.0,Kepler,Transit
Kepler-91 b,2013,6.24658,257.4423,15.322703,2040.0,Kepler,Transit
Kepler-427 b,2014,10.290994,92.17,13.79,1100.0,Kepler,Transit
Kepler-462 b,2016,84.6866,53.9,3.0,,Kepler,Transit
Kepler-114 c,2013,8.041,2.8,1.6,,Kepler,Transit
TrES-2 b,2006,2.47063,473.5667,15.24424,,TrES,Transit
Kepler-23 c,2011,10.74,7.81,3.005,,Kepler,Transit
Kepler-79 d,2014,52.0902,6.0,7.16,,Kepler,Transit
Kepler-12 b,2011,4.4379629,137.30256,19.660586,1480.0,Kepler,Transit
Kepler-113 c,2014,8.92507,8.7,2.18,,Kepler,Transit
Kepler-18 d,2011,14.85888,16.4,6.98,,Kepler,Transit
Kepler-60 b,2012,7.1334,4.19,1.71,,Kepler,Transit
Kepler-113 b,2014,4.754,11.7,1.82,,Kepler,Transit
Kepler-85 b,2012,8.3,1.84,1.778,,Kepler,Transit
Kepler-48 d,2014,42.8961,7.93,2.04,,Kepler,Transit
Kepler-106 e,2014,43.8445,11.17,2.56,,Kepler,Transit
Kepler-114 d,2013,11.776,3.9,2.53,,Kepler,Transit
Kepler-103 c,2014,179.60978,58.47,5.4539,,Kepler,Transit
Kepler-106 b,2014,6.16486,5.3,0.82,,Kepler,Transit
Kepler-100 b,2014,6.88734,4.01,1.34,,Kepler,Transit
Kepler-100 d,2014,35.3331,3.0,1.61,,Kepler,Transit
Kepler-101 c,2014,6.02976,3.78,1.25,1413.0,Kepler,Transit
Kepler-20 f,2011,19.578328,1.4,0.952,681.0,Kepler,Transit
Kepler-102 f,2014,27.453592,4.3,0.861,495.0,Kepler,Transit
Kepler-102 c,2014,7.071392,1.7,0.567,777.0,Kepler,Transit
Kepler-102 b,2014,5.286965,1.1,0.46,857.0,Kepler,Transit
KOI-94 b,2013,3.743208,10.5,1.71,1486.0,Kepler,Transit
Kepler-37 c,2013,21.301848,1.3,0.755,615.0,Kepler,Transit
Kepler-37 b,2013,13.36702,0.79,0.3098,718.0,Kepler,Transit
Kepler-68 c,2013,9.605027,1.3,0.979,1052.0,Kepler,Transit
Kepler-34 b,2011,288.822,69.92,8.564,,Kepler,Transit
Kepler-276 d,2013,48.648,16.3,2.8,,Kepler,Transit
Kepler-57 c,2012,11.6,6.86,2.196,,Kepler,Transit
Kepler-128 c,2013,22.8,3.38,1.521,,Kepler,Transit
Kepler-58 c,2012,15.5741568,53.0,2.86,,Kepler,Transit
Kepler-289 b,2014,34.5383,3.7,2.49,,Kepler,Transit
Kepler-129 c,2014,82.2,43.0,2.52,,Kepler,Transit
Kepler-129 b,2014,15.79,20.0,2.4,,Kepler,Transit
Kepler-36 c,2012,16.21865,7.13,3.679,,Kepler,Transit
Kepler-138 b,2014,10.3134,0.07,0.64,452.0,Kepler,Transit
Kepler-98 b,2014,1.54168,3.55,1.99,,Kepler,Transit
Kepler-145 b,2013,22.951,37.1,2.65,,Kepler,Transit
Kepler-1655 b,2018,11.8728787,5.4,2.213,938.0,Kepler,Transit
Kepler-131 b,2014,16.092,16.13,2.41,,Kepler,Transit
Kepler-99 b,2014,4.60358,6.15,1.48,,Kepler,Transit
KOI-2513.01,2023,19.00547,7310.053361,2.80224517,,Kepler,Transit
Kepler-111 c,2014,224.77833,222.4798849,7.0840758,352.2,Kepler,Transit
Kepler-391 b,2014,7.4175,1100.0,2.5,930.0,Kepler,Transit
Kepler-406 b,2014,2.42629,6.35,1.43,,Kepler,Transit
Kepler-97 b,2014,2.58664,3.51,1.48,,Kepler,Transit
KOI-134 b,2025,67.1277,346.43296363,12.03844527,659.0,Kepler,Transit
Kepler-51 d,2014,130.194,7.6,9.7,381.0,Kepler,Transit
Kepler-396 c,2013,88.505,17.9,5.3,,Kepler,Transit
Kepler-51 c,2012,85.312,4.0,9.0,439.0,Kepler,Transit
Kepler-92 b,2013,13.749,64.3,3.51,,Kepler,Transit
Kepler-138 c,2014,13.7815,2.3,1.51,410.0,Kepler,Transit
Kepler-122 f,2014,56.268,36.0,1.75,,Kepler,Transit Timing Variations
Kepler-1876 b,2021,6.99205,2.4,0.853,1299.0,Kepler,Transit
Kepler-462 c,2018,207.62,6.0,4.0,,Kepler,Transit
Kepler-414 c,2014,7.171,29.9,3.01,,Kepler,Transit Timing Variations
Kepler-350 d,2013,26.136,14.9,2.8,,Kepler,Transit
Kepler-85 c,2012,12.51,2.15,1.978,,Kepler,Transit
Kepler-60 c,2012,8.9187,3.85,1.9,,Kepler,Transit
Kepler-60 d,2012,11.8981,4.16,1.99,,Kepler,Transit
Kepler-417 b,2014,12.331,11.0,2.31,,Kepler,Transit Timing Variations
KOI-351 h,2013,331.60296,203.0,,,Kepler,Transit
Kepler-415 b,2014,4.176,119.9,1.21,,Kepler,Transit Timing Variations
Kepler-305 c,2013,8.291,6.0,3.3,,Kepler,Transit
Kepler-305 d,2014,16.74,6.2,2.76,,Kepler,Transit
Kepler-307 c,2013,13.0729,3.64,2.2,,Kepler,Transit
Kepler-414 b,2014,4.7,3.5,1.71,,Kepler,Transit Timing Variations
Kepler-411 b,2013,3.005156,25.6,2.401,1138.0,Kepler,Transit
Kepler-323 b,2014,1.678328,3.9,1.381,1838.0,Kepler,Transit
KOI-1831 d,2018,34.169,2.23,1.13,475.0,Kepler,Transit
Kepler-11 f,2010,46.6888,2.0,2.49,,Kepler,Transit
Kepler-138 d,2014,23.0923,2.1,1.51,345.0,Kepler,Transit
Kepler-338 e,2014,9.341,8.5,1.56,,Kepler,Transit Timing Variations
Kepler-35 b,2011,131.458,40.363,8.16,,Kepler,Transit
Kepler-38 b,2012,105.599,122.0,4.3,475.0,Kepler,Transit
Kepler-106 d,2014,23.9802,8.1,0.95,,Kepler,Transit
Kepler-238 f,2013,50.447,13.5,2.0,,Kepler,Transit
Kepler-22 b,2011,289.863876,9.1,2.1,279.0,Kepler,Transit
